ADDRESS_DETAIL_PID,BUILDING_NAME,FLAT_NUMBER,NUMBER_FIRST,NUMBER_FIRST_SUFFIX,NUMBER_LAST,NUMBER_LAST_SUFFIX,STREET_NAME,STREET_TYPE_CODE,STREET_SUFFIX_TYPE,LOCALITY_NAME,STATE_ABBREVIATION,POSTCODE,Address
GANSW704339934,,,1,,,,TAMBOY,AVENUE,,CARLINGFORD,NSW,2118,1 TAMBOY AVENUE CARLINGFORD NSW 2118
GANSW704322627,,,1,,,,IMLAY,AVENUE,,CARLINGFORD,NSW,2118,1 IMLAY AVENUE CARLINGFORD NSW 2118
GANSW704338073,,23,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,23/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW717720529,,44,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,44/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW717957592,,10,1,,3,,LLOYDS,AVENUE,,CARLINGFORD,NSW,2118,10/1-3 LLOYDS AVENUE CARLINGFORD NSW 2118
GANSW716963461,,21,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,21/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW716963489,,47,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,47/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW704330535,,,1,,,,LOCHINVAR,PARADE,,CARLINGFORD,NSW,2118,1 LOCHINVAR PARADE CARLINGFORD NSW 2118
GANSW717654396,,25,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,25/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW717751438,,,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW704332011,,,1,,,,KINGS,PLACE,,CARLINGFORD,NSW,2118,1 KINGS PLACE CARLINGFORD NSW 2118
GANSW718003913,,13,1,,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,13/1 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW715407309,,4,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,4/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW710886745,,6,1,A,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,6/1A SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707906926,ALAN WALKER VILLAGE,202,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,202/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707908707,ALAN WALKER VILLAGE,214,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,214/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707902636,WISTERIA COURT,115,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,115/1 DALMAR PLACE CARLINGFORD NSW 2118 (WISTERIA COURT)
GANSW707891100,CEDAR PLACE,411,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,411/1 DALMAR PLACE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW717998412,,2,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,2/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW717998425,,9,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,9/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707907104,ALAN WALKER VILLAGE,316,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,316/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW718003920,,1,1,,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,1/1 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW717654420,,47,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,47/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW716963471,,30,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,30/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW716963472,,31,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,31/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW710935925,,9,1,,,,JENKINS,ROAD,,CARLINGFORD,NSW,2118,9/1 JENKINS ROAD CARLINGFORD NSW 2118
GANSW710913625,,,1,A,,,CLOVER,CLOSE,,CARLINGFORD,NSW,2118,1A CLOVER CLOSE CARLINGFORD NSW 2118
GANSW716766445,,13,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,13/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW718003931,,2,1,,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,2/1 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW718003936,,34,1,,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,34/1 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707450220,,,1,B,,,MULYAN,AVENUE,,CARLINGFORD,NSW,2118,1B MULYAN AVENUE CARLINGFORD NSW 2118
GANSW707461653,,,1,,,,BUYUMA,STREET,,CARLINGFORD,NSW,2118,1 BUYUMA STREET CARLINGFORD NSW 2118
GANSW704330858,,,1,,,,TORQUIL,AVENUE,,CARLINGFORD,NSW,2118,1 TORQUIL AVENUE CARLINGFORD NSW 2118
GANSW717558861,,,1,,,,MELALEUCA,CRESCENT,,CARLINGFORD,NSW,2118,1 MELALEUCA CRESCENT CARLINGFORD NSW 2118
GANSW707892019,,6,1,,,,BLENHEIM,ROAD,,CARLINGFORD,NSW,2118,6/1 BLENHEIM ROAD CARLINGFORD NSW 2118
GANSW717654395,,24,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,24/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW717654413,,40,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,40/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW718003934,,32,1,,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,32/1 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW715407300,,17,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,17/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW704338227,,,1,,,,ADA,PLACE,,CARLINGFORD,NSW,2118,1 ADA PLACE CARLINGFORD NSW 2118
GANSW704336750,,,1,,,,HOLLISTER,PLACE,,CARLINGFORD,NSW,2118,1 HOLLISTER PLACE CARLINGFORD NSW 2118
GANSW707906909,WISTERIA COURT,122,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,122/1 DALMAR PLACE CARLINGFORD NSW 2118 (WISTERIA COURT)
GANSW707906916,ALAN WALKER VILLAGE,634,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,634/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707891920,MIMOSA LODGE,105,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,105/1 DALMAR PLACE CARLINGFORD NSW 2118 (MIMOSA LODGE)
GANSW707909688,ALAN WALKER VILLAGE,133,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,133/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707909693,WARATAH TERRACE,14,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,14/1 DALMAR PLACE CARLINGFORD NSW 2118 (WARATAH TERRACE)
GANSW707902593,THE MEWS,621,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,621/1 DALMAR PLACE CARLINGFORD NSW 2118 (THE MEWS)
GANSW707910439,CEDAR PLACE,420,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,420/1 DALMAR PLACE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW717998400,,19,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,19/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707438510,,,1,,,,MANHATTAN,COURT,,CARLINGFORD,NSW,2118,1 MANHATTAN COURT CARLINGFORD NSW 2118
GANSW710893294,,1,1,A,,,WOODSTOCK,ROAD,,CARLINGFORD,NSW,2118,1/1A WOODSTOCK ROAD CARLINGFORD NSW 2118
GANSW716963465,,25,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,25/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW710909879,,2,1,,7,,BLENHEIM,ROAD,,CARLINGFORD,NSW,2118,2/1-7 BLENHEIM ROAD CARLINGFORD NSW 2118
GANSW717357276,,,1,C,,,HOMELANDS,AVENUE,,CARLINGFORD,NSW,2118,1C HOMELANDS AVENUE CARLINGFORD NSW 2118
GANSW716766463,,2,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,2/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW716766459,,26,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,26/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW716766443,,11,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,11/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW716766451,,19,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,19/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW707891098,CEDAR PLACE,415,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,415/1 DALMAR PLACE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW707906912,CEDAR PLACE,417,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,417/1 DALMAR PLACE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW707906915,ALAN WALKER VILLAGE,406,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,406/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707906923,MIMOSA LODGE,102,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,102/1 DALMAR PLACE CARLINGFORD NSW 2118 (MIMOSA LODGE)
GANSW707891860,ALAN WALKER VILLAGE,10,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,10/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707911445,ALAN WALKER VILLAGE,313,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,313/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707909674,ALAN WALKER VILLAGE,245,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,245/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707909732,BORONIA GARDENS,129,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,129/1 DALMAR PLACE CARLINGFORD NSW 2118 (BORONIA GARDENS)
GANSW707909739,PARKVIEW,304,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,304/1 DALMAR PLACE CARLINGFORD NSW 2118 (PARKVIEW)
GANSW707909740,THE MEWS,617,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,617/1 DALMAR PLACE CARLINGFORD NSW 2118 (THE MEWS)
GANSW707906833,THE MEWS,622,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,622/1 DALMAR PLACE CARLINGFORD NSW 2118 (THE MEWS)
GANSW707911545,PARKVIEW,310,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,310/1 DALMAR PLACE CARLINGFORD NSW 2118 (PARKVIEW)
GANSW717998402,,20,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,20/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707909748,ALAN WALKER VILLAGE,26,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,26/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707906903,THE MEWS,618,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,618/1 DALMAR PLACE CARLINGFORD NSW 2118 (THE MEWS)
GANSW717998420,,4,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,4/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW717654384,,14,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,14/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW704323438,,,1,,,,RICKARD,STREET,,CARLINGFORD,NSW,2118,1 RICKARD STREET CARLINGFORD NSW 2118
GANSW715407299,,16,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,16/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW704338072,,22,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,22/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW717654403,,31,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,31/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW704347228,,,1,,,,TANDERRA,AVENUE,,CARLINGFORD,NSW,2118,1 TANDERRA AVENUE CARLINGFORD NSW 2118
GANSW704327410,,,1,,,,AARON,PLACE,,CARLINGFORD,NSW,2118,1 AARON PLACE CARLINGFORD NSW 2118
GANSW704320173,,,1,,,,REMBRANDT,STREET,,CARLINGFORD,NSW,2118,1 REMBRANDT STREET CARLINGFORD NSW 2118
GANSW707462500,,,1,,,,BANKSHILL,CRESCENT,,CARLINGFORD,NSW,2118,1 BANKSHILL CRESCENT CARLINGFORD NSW 2118
GANSW717720530,,46,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,46/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW717957597,,3,1,,3,,LLOYDS,AVENUE,,CARLINGFORD,NSW,2118,3/1-3 LLOYDS AVENUE CARLINGFORD NSW 2118
GANSW710926848,,2,1,,,,JENKINS,ROAD,,CARLINGFORD,NSW,2118,2/1 JENKINS ROAD CARLINGFORD NSW 2118
GANSW704335452,,2,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,2/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW716963450,,11,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,11/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW716963458,,19,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,19/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW710909887,,10,1,,7,,BLENHEIM,ROAD,,CARLINGFORD,NSW,2118,10/1-7 BLENHEIM ROAD CARLINGFORD NSW 2118
GANSW704331376,,,1,,,,SNOWDON,AVENUE,,CARLINGFORD,NSW,2118,1 SNOWDON AVENUE CARLINGFORD NSW 2118
GANSW710918652,,,1,,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,1 COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW717654424,,50,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,50/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW717654418,,45,1,,3,,BOUNDARY,ROAD,,CARLINGFORD,NSW,2118,45/1-3 BOUNDARY ROAD CARLINGFORD NSW 2118
GANSW716766475,,4,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,4/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW710886740,,12,1,A,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,12/1A SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707906917,WARATAH TERRACE,15,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,15/1 DALMAR PLACE CARLINGFORD NSW 2118 (WARATAH TERRACE)
GANSW707891859,CEDAR PLACE,408,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,408/1 DALMAR PLACE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW707891871,ALAN WALKER VILLAGE,229,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,229/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707909582,ALAN WALKER VILLAGE,638,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,638/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707909638,MIMOSA LODGE,110,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,110/1 DALMAR PLACE CARLINGFORD NSW 2118 (MIMOSA LODGE)
GANSW707906852,CEDAR PLACE,418,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,418/1 DALMAR PLACE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW717998405,,23,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,23/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW704338056,,1,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,1/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW717618315,,,1,,,,CHERRY,AVENUE,,CARLINGFORD,NSW,2118,1 CHERRY AVENUE CARLINGFORD NSW 2118
GANSW717434179,,6,1,A,,,JENKINS,ROAD,,CARLINGFORD,NSW,2118,6/1A JENKINS ROAD CARLINGFORD NSW 2118
GANSW704329542,,,1,,,,TIMBERTOP,AVENUE,,CARLINGFORD,NSW,2118,1 TIMBERTOP AVENUE CARLINGFORD NSW 2118
GANSW710909881,,4,1,,7,,BLENHEIM,ROAD,,CARLINGFORD,NSW,2118,4/1-7 BLENHEIM ROAD CARLINGFORD NSW 2118
GANSW716766455,,22,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,22/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW704337174,,,1,,,,CLOVER,CLOSE,,CARLINGFORD,NSW,2118,1 CLOVER CLOSE CARLINGFORD NSW 2118
GANSW710894358,,5,1,A,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,5/1A SHIRLEY STREET CARLINGFORD NSW 2118
GANSW710886752,,1,1,A,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,1/1A SHIRLEY STREET CARLINGFORD NSW 2118
GANSW710891554,,7,1,,,,LLOYDS,AVENUE,,CARLINGFORD,NSW,2118,7/1 LLOYDS AVENUE CARLINGFORD NSW 2118
GANSW710919865,,1,1,,,,LLOYDS,AVENUE,,CARLINGFORD,NSW,2118,1/1 LLOYDS AVENUE CARLINGFORD NSW 2118
GANSW707891097,BANKSIA TERRACE,4,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,4/1 DALMAR PLACE CARLINGFORD NSW 2118 (BANKSIA TERRACE)
GANSW707910442,ALAN WALKER VILLAGE,637,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,637/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707907761,ALAN WALKER VILLAGE,312,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,312/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707908708,BORONIA GARDENS,130,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,130/1 DALMAR PLACE CARLINGFORD NSW 2118 (BORONIA GARDENS)
GANSW707908709,ALAN WALKER VILLAGE,224,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,224/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707911448,ALAN WALKER VILLAGE,613,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,613/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707911451,ALAN WALKER VILLAGE,402,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,402/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW704330857,,,1,A,,,TORQUIL,AVENUE,,CARLINGFORD,NSW,2118,1A TORQUIL AVENUE CARLINGFORD NSW 2118
GANSW704337093,,,1,,,,ANNE MARIE,PLACE,,CARLINGFORD,NSW,2118,1 ANNE MARIE PLACE CARLINGFORD NSW 2118
GANSW707910433,ALAN WALKER VILLAGE,24,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,24/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW704328174,,,1,,,,BALMORAL,PLACE,,CARLINGFORD,NSW,2118,1 BALMORAL PLACE CARLINGFORD NSW 2118
GANSW704334012,,,1,,,,SOVEREIGN,AVENUE,,CARLINGFORD,NSW,2118,1 SOVEREIGN AVENUE CARLINGFORD NSW 2118
GANSW715407293,,10,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,10/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW715407307,,2,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,2/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW710918653,,6,1,,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,6/1 COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW710907653,,10,1,A,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,10/1A SHIRLEY STREET CARLINGFORD NSW 2118
GANSW704314317,,,1,,,,MORSHEAD,AVENUE,,CARLINGFORD,NSW,2118,1 MORSHEAD AVENUE CARLINGFORD NSW 2118
GANSW704325958,,,1,,,,LOCH AWE,CRESCENT,,CARLINGFORD,NSW,2118,1 LOCH AWE CRESCENT CARLINGFORD NSW 2118
GANSW704339056,,,1,,,,GOSSELL,GROVE,,CARLINGFORD,NSW,2118,1 GOSSELL GROVE CARLINGFORD NSW 2118
GANSW717998417,,34,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,34/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW717357275,,,1,B,,,HOMELANDS,AVENUE,,CARLINGFORD,NSW,2118,1B HOMELANDS AVENUE CARLINGFORD NSW 2118
GANSW704313491,,,1,,,,COVERDALE,STREET,,CARLINGFORD,NSW,2118,1 COVERDALE STREET CARLINGFORD NSW 2118
GANSW707911447,ALAN WALKER VILLAGE,319,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,319/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707911542,PARKVIEW,311,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,311/1 DALMAR PLACE CARLINGFORD NSW 2118 (PARKVIEW)
GANSW707902597,ALAN WALKER VILLAGE,636,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,636/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW717215902,,,1,B,,,KEELER,STREET,,CARLINGFORD,NSW,2118,1B KEELER STREET CARLINGFORD NSW 2118
GANSW704335628,,,1,,,,CAMELOT,COURT,,CARLINGFORD,NSW,2118,1 CAMELOT COURT CARLINGFORD NSW 2118
GANSW704333537,,,1,,,,WILSHIRE,AVENUE,,CARLINGFORD,NSW,2118,1 WILSHIRE AVENUE CARLINGFORD NSW 2118
GANSW704337902,,,1,,,,KIRRIFORD,WAY,,CARLINGFORD,NSW,2118,1 KIRRIFORD WAY CARLINGFORD NSW 2118
GANSW707891863,ALAN WALKER VILLAGE,203,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,203/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW707906933,ALAN WALKER VILLAGE,211,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,211/1 DALMAR PLACE CARLINGFORD NSW 2118 (ALAN WALKER VILLAGE)
GANSW704336072,,,1,A,,,PENNANT,PARADE,,CARLINGFORD,NSW,2118,1A PENNANT PARADE CARLINGFORD NSW 2118
GANSW715407302,,1,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,1/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW710891553,,6,1,,,,LLOYDS,AVENUE,,CARLINGFORD,NSW,2118,6/1 LLOYDS AVENUE CARLINGFORD NSW 2118
GANSW704331564,,,1,A,,,DUNMORE,AVENUE,,CARLINGFORD,NSW,2118,1A DUNMORE AVENUE CARLINGFORD NSW 2118
GANSW710913627,,7,1,,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,7/1 COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW710935922,,3,1,,,,JENKINS,ROAD,,CARLINGFORD,NSW,2118,3/1 JENKINS ROAD CARLINGFORD NSW 2118
GANSW717707301,,13,1,,3,,LLOYDS,AVENUE,,CARLINGFORD,NSW,2118,13/1-3 LLOYDS AVENUE CARLINGFORD NSW 2118
GANSW716963460,,20,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,20/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW715905249,,,1,A,,,HONITON,AVENUE,EAST,CARLINGFORD,NSW,2118,1A HONITON EAST AVENUE CARLINGFORD NSW 2118
GANSW717363254,,,1,,,,TINTERN,AVENUE,,CARLINGFORD,NSW,2118,1 TINTERN AVENUE CARLINGFORD NSW 2118
GANSW704335453,,20,1,,,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,20/1 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW704330070,,,1,,,,PAGE,COURT,,CARLINGFORD,NSW,2118,1 PAGE COURT CARLINGFORD NSW 2118
GANSW716963491,,49,1,,5,,POST OFFICE,STREET,,CARLINGFORD,NSW,2118,49/1-5 POST OFFICE STREET CARLINGFORD NSW 2118
GANSW704337099,,,1,,,,ANTHONY,STREET,,CARLINGFORD,NSW,2118,1 ANTHONY STREET CARLINGFORD NSW 2118
GANSW707909651,,2,1,,,,BLENHEIM,ROAD,,CARLINGFORD,NSW,2118,2/1 BLENHEIM ROAD CARLINGFORD NSW 2118
GANSW716766470,,36,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,36/1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW715407304,,22,1,,3,,TIPTREES,AVENUE,,CARLINGFORD,NSW,2118,22/1-3 TIPTREES AVENUE CARLINGFORD NSW 2118
GANSW716867877,,,1,,7,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,1-7 YOUNG ROAD CARLINGFORD NSW 2118
GANSW718003938,,3,1,,,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,3/1 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW707906844,BORONIA GARDENS,140,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,140/1 DALMAR PLACE CARLINGFORD NSW 2118 (BORONIA GARDENS)
GANSW710909883,,6,1,,7,,BLENHEIM,ROAD,,CARLINGFORD,NSW,2118,6/1-7 BLENHEIM ROAD CARLINGFORD NSW 2118
GANSW717998409,,27,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,27/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW717998419,,3,1,,9,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,3/1-9 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW704323500,,,1,,,,WYBURN,AVENUE,,CARLINGFORD,NSW,2118,1 WYBURN AVENUE CARLINGFORD NSW 2118
GANSW707891870,WARATAH TERRACE,18,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,18/1 DALMAR PLACE CARLINGFORD NSW 2118 (WARATAH TERRACE)
