"ADDRESS_DETAIL_PID","STREET_LOCALITY_PID","LOCALITY_PID","BUILDING_NAME","LOT_NUMBER_PREFIX","LOT_NUMBER","LOT_NUMBER_SUFFIX","FLAT_TYPE","FLAT_NUMBER_PREFIX","FLAT_NUMBER","FLAT_NUMBER_SUFFIX","LEVEL_TYPE","LEVEL_NUMBER_PREFIX","LEVEL_NUMBER","LEVEL_NUMBER_SUFFIX","NUMBER_FIRST_PREFIX","NUMBER_FIRST","NUMBER_FIRST_SUFFIX","NUMBER_LAST_PREFIX","NUMBER_LAST","NUMBER_LAST_SUFFIX","STREET_NAME","STREET_CLASS_CODE","STREET_CLASS_TYPE","STREET_TYPE_CODE","STREET_SUFFIX_CODE","STREET_SUFFIX_TYPE","LOCALITY_NAME","STATE_ABBREVIATION","POSTCODE","CONFIDENCE","ALIAS_PRINCIPAL","PRIMARY_SECONDARY","LEGAL_PARCEL_ID","DATE_CREATED"
"GANSW710906584","NSW2882471","NSW832","","","","","SHOP","",116.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW710906592","NSW2882471","NSW832","","","","","SHOP","",124.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW710906632","NSW2882471","NSW832","","","","","SHOP","",231.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW704330186","NSW2920194","NSW832","","","1","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","TOMAH","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP525698","2008-04-17"
"GANSW704336755","NSW2880145","NSW832","","","16","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","HOLLISTER","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","16//DP238414","2008-04-19"
"GANSW704333041","NSW2815657","NSW832","","","8","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","CAMELOT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","8//DP237177","2008-04-19"
"GANSW704332103","NSW2889807","NSW832","","","52","","","",0.0,"","","",0.0,"","",105.0,"A","",0.0,"","OAKES","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","52//DP852372","2008-04-19"
"GANSW707907761","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",312.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW707908708","NSW2846465","NSW832","BORONIA GARDENS","","","","UNIT","",130.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP773602","2014-10-16"
"GANSW707908709","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",224.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW707911448","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",613.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW707911451","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",402.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW707438509","NSW2864105","NSW832","","","66","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","MAISMONDE","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","66//DP31228","2008-04-19"
"GANSW704330761","NSW2810425","NSW832","","","44","","","",0.0,"","","",0.0,"","",86.0,"","",0.0,"","BALAKA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","44//DP239215","2008-04-19"
"GANSW704330857","NSW2921708","NSW832","","","2","","","",0.0,"","","",0.0,"","",1.0,"A","",0.0,"","TORQUIL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP827295","2008-04-19"
"GANSW704337093","NSW2822404","NSW832","","","41","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","ANNE MARIE","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","41//DP220601","2008-04-19"
"GANSW707445300","NSW2847852","NSW832","","","22","","","",0.0,"","","",0.0,"","",23.0,"","",0.0,"","DANDARBONG","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","22//DP229570","2008-04-19"
"GANSW704339919","NSW2885314","NSW832","","","1","","","",0.0,"","","",0.0,"","",378.0,"B","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","P","1//DP509854","2008-04-19"
"GANSW704339081","NSW2878802","NSW832","","","5","","","",0.0,"","","",0.0,"","",23.0,"","",0.0,"","KAY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP222057","2008-04-19"
"GANSW707444514","NSW2887691","NSW832","","","10","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","MOBBS","C","CONFIRMED","LANE","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP31022","2008-04-19"
"GANSW707469001","NSW2863176","NSW832","","","30","","","",0.0,"","","",0.0,"","",12.0,"","",0.0,"","ILLARANGI","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","30//DP29030","2008-04-19"
"GANSW704331374","NSW2881615","NSW832","","","27","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","27//DP24777","2008-04-19"
"GANSW704337073","NSW2817556","NSW832","","","57","","","",0.0,"","","",0.0,"","",20.0,"","",0.0,"","ALEXANDRA","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","57//DP225370","2008-04-19"
"GANSW704330182","NSW2891723","NSW832","","","20","","","",0.0,"","","",0.0,"","",12.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","//","2008-04-19"
"GANSW704335435","NSW2882565","NSW832","","","48","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","PEPPERINA","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","48//DP236969","2008-04-19"
"GANSW704330565","NSW2869674","NSW832","","","3","","","",0.0,"","","",0.0,"","",72.0,"","",0.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","","","2008-12-29"
"GANSW707910433","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",24.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW704328174","NSW2811846","NSW832","","","95","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","BALMORAL","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","95//DP210955","2008-04-17"
"GANSW704338998","NSW2832709","NSW832","","","35","","","",0.0,"","","",0.0,"","",21.0,"","",0.0,"","DOUGLASS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","35//DP224169","2008-04-17"
"GANSW704334005","NSW2915027","NSW832","","","17","","","",0.0,"","","",0.0,"","",35.0,"","",0.0,"","WOODSTOCK","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","17//DP224648","2008-04-17"
"GANSW704330572","NSW2879173","NSW832","","","219","","","",0.0,"","","",0.0,"","",7.0,"","",0.0,"","LOCHINVAR","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","219//DP219150","2008-04-17"
"GANSW704334017","NSW2913931","NSW832","","","60","","","",0.0,"","","",0.0,"","",3.0,"","",0.0,"","SOVEREIGN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","60//DP239418","2008-04-17"
"GANSW704335365","NSW2889807","NSW832","","","36","","","",0.0,"","","",0.0,"","",118.0,"","",0.0,"","OAKES","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","36//DP258977","2008-04-19"
"GANSW704333311","NSW2815966","NSW832","","","41","","","",0.0,"","","",0.0,"","",52.0,"","",0.0,"","ALAMEIN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","41//DP27839","2008-04-19"
"GANSW704339089","NSW2878802","NSW832","","","3","","","",0.0,"","","",0.0,"","",34.0,"","",0.0,"","KAY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP227296","2008-04-19"
"GANSW704325083","NSW2820050","NSW832","","","12","","","",0.0,"","","",0.0,"","",24.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","12//DP215429","2008-04-19"
"GANSW704330187","NSW2920194","NSW832","","","2","","","",0.0,"","","",0.0,"","",16.0,"","",0.0,"","TOMAH","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP511047","2008-04-19"
"GANSW704339862","NSW2885314","NSW832","","","4","","","",0.0,"","","",0.0,"","",364.0,"","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP238920","2008-04-19"
"GANSW707445294","NSW2940455","NSW832","","","41","","UNIT","",41.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","41//SP35805","2009-04-15"
"GANSW707485720","NSW2862588","NSW832","","","36","","","",0.0,"","","",0.0,"","",7.0,"","",0.0,"","MADISON","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","36//DP270263","2008-04-19"
"GANSW704329004","NSW2878930","NSW832","","","45","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","KEELER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","45//DP9993","2008-04-19"
"GANSW704332727","NSW2900563","NSW832","","","22","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","PAISLEY","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","22//DP221857","2008-04-20"
"GANSW707912511","NSW2980019","NSW832","HAYFIELD COURT HOSTEL","","","","UNIT","",4.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP1033201","2007-10-30"
"GANSW704333829","NSW2859303","NSW832","","","2","","","",0.0,"","","",0.0,"","",2.0,"","",0.0,"","LUDMILA","C","CONFIRMED","CLOSE","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP234060","2008-04-19"
"GANSW704338970","NSW2820188","NSW832","","","14","","","",0.0,"","","",0.0,"","",241.0,"","",0.0,"","CARLINGFORD","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","","","2008-04-19"
"GANSW715379676","NSW2869674","NSW832","","","14","","UNIT","",14.0,"","","",0.0,"","",21.0,"","",25.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","14//SP67006","2011-04-08"
"GANSW715379692","NSW2869674","NSW832","","","4","","UNIT","",4.0,"","","",0.0,"","",21.0,"","",25.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","4//SP67006","2011-04-08"
"GANSW718229394","NSW2882471","NSW832","","","","","UNIT","",5.0,"","","",0.0,"","",227.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2011-10-23"
"GANSW704334011","NSW2912122","NSW832","","","226","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","SNOWDON","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","226//DP214655","2008-04-19"
"GANSW704338022","NSW2889807","NSW832","","","15","","","",0.0,"","","",0.0,"","",99.0,"","",0.0,"","OAKES","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","15//DP253653","2008-04-19"
"GANSW717125688","NSW2821392","NSW832","","","","","UNIT","",17.0,"","","",0.0,"","",36.0,"","",0.0,"","BRAND","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","1626//DP214707","2011-10-21"
"GANSW706544370","NSW2880607","NSW832","","","805","","","",0.0,"","","",0.0,"","",29.0,"","",0.0,"","KENNY","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","805//DP36846","2008-04-20"
"GANSW707435172","NSW2940455","NSW832","","","29","","UNIT","",29.0,"","","",0.0,"","",2.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","29//SP47875","2009-04-15"
"GANSW718426126","NSW2906452","NSW832","","","","","","",0.0,"","","",0.0,"","",37.0,"","",0.0,"","TAMBOY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","","136//DP259865","2012-10-19"
"GANSW704334012","NSW2913931","NSW832","","","61","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","SOVEREIGN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","61//DP239418","2008-04-19"
"GANSW704319237","NSW2838311","NSW832","","","CP","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",1.0,"P","P","CP//SP33289","2008-01-05"
"GANSW704328196","NSW2820315","NSW832","","","10","","","",0.0,"","","",0.0,"","",13.0,"","",0.0,"","CARMEN","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP238045","2008-04-19"
"GANSW717631809","NSW2968350","NSW832","","","","","UNIT","",1.0,"","","",0.0,"","",151.0,"","",153.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//SP53303","2009-04-15"
"GANSW704314426","NSW2887283","NSW832","","","41","","","",0.0,"","","",0.0,"","",36.0,"","",0.0,"","ROBIN","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","41//DP29440","2008-04-20"
"GANSW704315159","NSW2885314","NSW832","","","1","","","",0.0,"","","",0.0,"","",448.0,"","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP26990","2008-04-18"
"GANSW704325285","NSW2869674","NSW832","","","5","","","",0.0,"","","",0.0,"","",109.0,"","",0.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP224648","2008-04-18"
"GANSW715407293","NSW2918860","NSW832","","","35","","UNIT","",10.0,"","","",0.0,"","",1.0,"","",3.0,"","TIPTREES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2009-04-15"
"GANSW715407307","NSW2918860","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",1.0,"","",3.0,"","TIPTREES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-05"
"GANSW704336017","NSW2884762","NSW832","","","71","","","",0.0,"","","",0.0,"","",20.0,"","",0.0,"","MILTON","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","71//DP31772","2008-04-19"
"GANSW710918653","NSW2838311","NSW832","","","","","SHOP","",6.0,"","","",0.0,"","",1.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","//","2004-01-01"
"GANSW710907653","NSW2881615","NSW832","","","","","UNIT","",10.0,"","","",0.0,"","",1.0,"A","",0.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","10//SP31925","2016-04-23"
"GANSW710896841","NSW2940455","NSW832","","","","","UNIT","",56.0,"","","",0.0,"","",10.0,"","",12.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2007-10-23"
"GANSW710896842","NSW2940455","NSW832","","","","","UNIT","",58.0,"","","",0.0,"","",10.0,"","",12.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2007-10-23"
"GANSW710909899","NSW2817027","NSW832","","","","","","",0.0,"","","",0.0,"","",11.0,"A","",0.0,"","BOUNDARY","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"A","S","","2008-01-05"
"GANSW710936006","NSW2882471","NSW832","","","","","UNIT","",50.0,"","","",0.0,"","",346.0,"","",362.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-05"
"GANSW704339838","NSW2865728","NSW832","","","222","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","MANILDRA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","222//DP259187","2008-04-19"
"GANSW704322601","NSW2839181","NSW832","","","43","","","",0.0,"","","",0.0,"","",18.0,"","",0.0,"","FRANKLIN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","43//DP215429","2008-04-18"
"GANSW704330574","NSW2879173","NSW832","","","32","","","",0.0,"","","",0.0,"","",72.0,"","",0.0,"","LOCHINVAR","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",0.0,"P","","32//DP221357","2008-01-05"
"GANSW707461994","NSW2940455","NSW832","","","25","","UNIT","",25.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","25//SP35805","2009-04-15"
"GANSW704328266","NSW2845550","NSW832","","","34","","","",0.0,"","","",0.0,"","",32.0,"","",0.0,"","GEORGIAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","34//DP239229","2008-04-17"
"GANSW704334174","NSW2814862","NSW832","","","12","","","",0.0,"","","",0.0,"","",22.0,"","",0.0,"","BARELLAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","12//DP229660","2008-04-17"
"GANSW704325113","NSW2810374","NSW832","","","4","","","",0.0,"","","",0.0,"","",46.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP32109","2008-04-18"
"GANSW704322546","NSW2845864","NSW832","","","13","","","",0.0,"","","",0.0,"","",76.0,"","",0.0,"","CORAL TREE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","13//DP237216","2008-04-17"
"GANSW704337105","NSW2932152","NSW832","","","65","","","",0.0,"","","",0.0,"","",25.0,"","",0.0,"","BELLEVUE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","65//DP224531","2008-04-17"
"GANSW704327551","NSW2894427","NSW832","","","334","","","",0.0,"","","",0.0,"","",40.0,"","",0.0,"","OLINDA","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","334//DP260784","2008-04-17"
"GANSW704331636","NSW2835981","NSW832","","","158","","","",0.0,"","","",0.0,"","",6.0,"","",0.0,"","DUNROSSIL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","158//DP31772","2008-04-17"
"GANSW704333566","NSW2910460","NSW832","","","159","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","WINDSOR","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","159//DP217193","2008-04-18"
"GANSW704338400","NSW2940020","NSW832","","","3","","","",0.0,"","","",0.0,"","",28.0,"","",0.0,"","PINETREE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP873426","2008-04-17"
"GANSW704314317","NSW2892416","NSW832","","","5","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","MORSHEAD","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP28993","2008-04-19"
"GANSW704332626","NSW2869022","NSW832","","","9","","UNIT","",9.0,"","","",0.0,"","",340.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","9//SP39191","2009-04-15"
"GANSW704332615","NSW2871722","NSW832","","","120","","","",0.0,"","","",0.0,"","",33.0,"","",0.0,"","LEMONGROVE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","120//DP232652","2008-04-17"
"GANSW707445379","NSW2940455","NSW832","","","74","","UNIT","",74.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","74//SP35805","2009-04-15"
"GANSW704330891","NSW2922411","NSW832","","","9","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","WATTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","9//DP238510","2009-04-15"
"GANSW704315147","NSW2885314","NSW832","","","S","","","",0.0,"","","",0.0,"","",422.0,"","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","S//DP27116","2008-04-17"
"GANSW704325118","NSW2810374","NSW832","","","7","","","",0.0,"","","",0.0,"","",52.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","7//DP32109","2008-04-19"
"GANSW704334079","NSW2814689","NSW832","","","13","","","",0.0,"","","",0.0,"","",2.0,"","",0.0,"","AINSLIE","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","13//DP222968","2008-04-17"
"GANSW704339006","NSW2832709","NSW832","","","55","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","DOUGLASS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","55//DP224169","2008-04-17"
"GANSW704328271","NSW2834226","NSW832","","","4","","","",0.0,"","","",0.0,"","",62.0,"","",0.0,"","DRYDEN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP222271","2008-04-19"
"GANSW704326999","NSW2827335","NSW832","","","3","","","",0.0,"","","",0.0,"","",151.0,"C","",0.0,"","BETTINGTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP513452","2008-04-17"
"GANSW704338995","NSW2832709","NSW832","","","37","","","",0.0,"","","",0.0,"","",17.0,"","",0.0,"","DOUGLASS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","37//DP224169","2008-04-17"
"GANSW704325958","NSW2879142","NSW832","","","23","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","LOCH AWE","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","23//DP29636","2008-04-17"
"GANSW704333399","NSW2888755","NSW832","","","12","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","PLEASANT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","12//DP881373","2008-04-17"
"GANSW707455516","NSW2847852","NSW832","","","16","","","",0.0,"","","",0.0,"","",11.0,"","",0.0,"","DANDARBONG","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","16//DP229570","2008-04-19"
"GANSW704334433","NSW2827335","NSW832","","","51","","","",0.0,"","","",0.0,"","",187.0,"","",0.0,"","BETTINGTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","51//DP237177","2008-04-19"
"GANSW704332746","NSW2856789","NSW832","","","40","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","MIAMBA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","40//DP241056","2008-04-18"
"GANSW707481709","NSW2865715","NSW832","","","","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","MANHATTAN","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","17//DP270263","2008-04-19"
"GANSW704314332","NSW2879173","NSW832","","","56","","","",0.0,"","","",0.0,"","",43.0,"","",0.0,"","LOCHINVAR","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","56//DP228791","2008-04-19"
"GANSW704337108","NSW2932152","NSW832","","","642","","","",0.0,"","","",0.0,"","",27.0,"","",0.0,"","BELLEVUE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","642//DP853999","2008-04-19"
"GANSW707461656","NSW2812450","NSW832","","","24","","","",0.0,"","","",0.0,"","",12.0,"","",0.0,"","BUYUMA","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","24//DP229570","2008-04-20"
"GANSW704337066","NSW2817556","NSW832","","","52","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","ALEXANDRA","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","52//DP225370","2008-04-19"
"GANSW704335711","NSW2849420","NSW832","","","116","","","",0.0,"","","",0.0,"","",39.0,"","",0.0,"","DARWIN","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","116//DP31772","2008-04-19"
